ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,vitoria_man,tecnico_man,colocacao_man,valor_equipe_titular_man,idade_media_titular_man,flag_jogo_casa_man,diff_idade_media_adv_man,diff_valor_equipe_adv_man,diff_colocacao_adv_man,med_publico_3_man,med_publico_6_man,med_gols_com_3_man,med_gols_com_6_man,med_perc_gols_com_3_man,med_perc_gols_com_6_man,med_gols_sof_3_man,med_gols_sof_6_man,med_perc_gols_sof_3_man,med_perc_gols_sof_6_man,med_faltas_com_3_man,med_faltas_com_6_man,med_perc_faltas_com_3_man,med_perc_faltas_com_6_man,med_faltas_sof_3_man,med_faltas_sof_6_man,med_perc_faltas_sof_3_man,med_perc_faltas_sof_6_man,med_chutes_com_3_man,med_chutes_com_6_man,med_perc_chutes_com_3_man,med_perc_chutes_com_6_man,med_chutes_sof_3_man,med_chutes_sof_6_man,med_perc_chutes_sof_3_man,med_perc_chutes_sof_6_man,med_chutes_bola_parada_com_3_man,med_chutes_bola_parada_com_6_man,med_perc_chutes_bola_parada_com_3_man,med_perc_chutes_bola_parada_com_6_man,med_chutes_bola_parada_sof_3_man,med_chutes_bola_parada_sof_6_man,med_perc_chutes_bola_parada_sof_3_man,med_perc_chutes_bola_parada_sof_6_man,med_defesas_com_3_man,med_defesas_com_6_man,med_perc_defesas_com_3_man,med_perc_defesas_com_6_man,med_defesas_sof_3_man,med_defesas_sof_6_man,med_perc_defesas_sof_3_man,med_perc_defesas_sof_6_man,med_impedimentos_com_3_man,med_impedimentos_com_6_man,med_perc_impedimentos_com_3_man,med_perc_impedimentos_com_6_man,med_impedimentos_sof_3_man,med_impedimentos_sof_6_man,med_perc_impedimentos_sof_3_man,med_perc_impedimentos_sof_6_man,diff_colocacao_3_man,diff_colocacao_6_man,vitoria_casa_3_man,vitoria_fora_3_man,empate_casa_3_man,empate_fora_3_man,derrota_casa_3_man,derrota_fora_3_man,vitoria_casa_6_man,vitoria_fora_6_man,empate_casa_6_man,empate_fora_6_man,derrota_casa_6_man,derrota_fora_6_man,streak_sem_sofrer_gols_man,streak_vitorias_man,tecnico_vis,colocacao_vis,valor_equipe_titular_vis,idade_media_titular_vis,flag_jogo_casa_vis,med_publico_3_vis,med_publico_6_vis,med_gols_com_3_vis,med_gols_com_6_vis,med_perc_gols_com_3_vis,med_perc_gols_com_6_vis,med_gols_sof_3_vis,med_gols_sof_6_vis,med_perc_gols_sof_3_vis,med_perc_gols_sof_6_vis,med_faltas_com_3_vis,med_faltas_com_6_vis,med_perc_faltas_com_3_vis,med_perc_faltas_com_6_vis,med_faltas_sof_3_vis,med_faltas_sof_6_vis,med_perc_faltas_sof_3_vis,med_perc_faltas_sof_6_vis,med_chutes_com_3_vis,med_chutes_com_6_vis,med_perc_chutes_com_3_vis,med_perc_chutes_com_6_vis,med_chutes_sof_3_vis,med_chutes_sof_6_vis,med_perc_chutes_sof_3_vis,med_perc_chutes_sof_6_vis,med_chutes_bola_parada_com_3_vis,med_chutes_bola_parada_com_6_vis,med_perc_chutes_bola_parada_com_3_vis,med_perc_chutes_bola_parada_com_6_vis,med_chutes_bola_parada_sof_3_vis,med_chutes_bola_parada_sof_6_vis,med_perc_chutes_bola_parada_sof_3_vis,med_perc_chutes_bola_parada_sof_6_vis,med_defesas_com_3_vis,med_defesas_com_6_vis,med_perc_defesas_com_3_vis,med_perc_defesas_com_6_vis,med_defesas_sof_3_vis,med_defesas_sof_6_vis,med_perc_defesas_sof_3_vis,med_perc_defesas_sof_6_vis,med_impedimentos_com_3_vis,med_impedimentos_com_6_vis,med_perc_impedimentos_com_3_vis,med_perc_impedimentos_com_6_vis,med_impedimentos_sof_3_vis,med_impedimentos_sof_6_vis,med_perc_impedimentos_sof_3_vis,med_perc_impedimentos_sof_6_vis,diff_colocacao_3_vis,diff_colocacao_6_vis,vitoria_casa_3_vis,vitoria_fora_3_vis,empate_casa_3_vis,empate_fora_3_vis,derrota_casa_3_vis,derrota_fora_3_vis,vitoria_casa_6_vis,vitoria_fora_6_vis,empate_casa_6_vis,empate_fora_6_vis,derrota_casa_6_vis,derrota_fora_6_vis,streak_sem_sofrer_gols_vis,streak_vitorias_vis,vitoria,tecnico_man_enc,tecnico_vis_enc,time_man_enc,time_vis_enc
2019,2019-10-10,24,Arena Fonte Nova,Braulio da Silva Machado,32021.0,55000.0,EC Bahia,São Paulo,0.0,Roger Machado,7.0,12550000.0,27.5,1,-1.1999999999999993,-24950000.0,2.0,32439.0,33718.0,1.3333333333333333,1.5,0.611111111111111,0.7222222222222222,1.0,0.6666666666666666,0.38888888888888884,0.27777777777777773,9.0,9.0,0.391304347826087,0.391304347826087,14.0,14.0,0.6086956521739131,0.6086956521739131,13.0,13.0,0.5,0.5,13.0,13.0,0.5,0.5,13.0,13.0,0.5909090909090909,0.5909090909090909,9.0,9.0,0.4090909090909091,0.4090909090909091,3.0,3.0,0.5,0.5,3.0,3.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,-5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Fernando Diniz,5.0,37500000.0,28.7,0,33856.666666666664,27540.166666666668,0.6666666666666666,0.8333333333333334,0.33333333333333326,0.4666666666666667,0.6666666666666666,0.8333333333333334,0.666666666666667,0.5333333333333333,14.4,22.5,0.511578947368421,0.5684210526315789,12.399999999999999,16.0,0.4884210526315789,0.43157894736842106,13.4,8.0,0.8092857142857143,0.7482142857142857,2.7,2.25,0.1907142857142857,0.2517857142857143,12.6,18.0,0.48125,0.453125,14.4,22.5,0.51875,0.546875,2.0,2.0,0.55,0.625,1.7000000000000002,1.25,0.45,0.375,1.4000000000000001,0.5,0.7000000000000001,0.25,0.8999999999999999,2.25,0.29999999999999993,0.75,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0,0.07894736842105263,0.24074074074074073,0.07575757575757576,0.3
2019,2019-10-10,24,Estádio Olímpico Nilton Santos,Rodrigo D,5574.0,46931.0,Botafogo,Goiás,1.0,Bruno Lazaroni,12.0,15050000.0,27.8,1,0.3000000000000007,5350000.0,2.0,14324.333333333334,12575.666666666666,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,12.75,12.0,0.3985714285714286,0.48,19.75,13.0,0.6014285714285714,0.52,4.75,1.0,0.2157142857142857,0.14285714285714285,15.75,6.0,0.7842857142857143,0.8571428571428571,17.75,14.0,0.5749421296296297,0.5185185185185185,13.0,13.0,0.42505787037037035,0.48148148148148145,5.75,5.0,0.9583333333333334,0.8333333333333334,0.25,1.0,0.04166666666666666,0.16666666666666666,0.25,1.0,0.125,0.5,1.75,1.0,0.875,0.5,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,Ney Franco,10.0,9700000.0,27.5,0,24097.333333333332,28098.5,0.6666666666666666,0.5,0.6666666666666666,0.4166666666666667,1.0,1.3333333333333333,0.3333333333333333,0.5833333333333334,12.0,12.0,0.631578947368421,0.631578947368421,7.0,7.0,0.3684210526315789,0.3684210526315789,9.0,9.0,0.28125,0.28125,23.0,23.0,0.71875,0.71875,7.0,7.0,0.3888888888888889,0.3888888888888889,11.0,11.0,0.6111111111111112,0.6111111111111112,5.0,5.0,0.7142857142857143,0.7142857142857143,2.0,2.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,2.0,2.0,0.6666666666666666,0.6666666666666666,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,4.0,1,0.2,-0.034482758620689655,-0.15384615384615385,0.09615384615384616
2019,2019-10-10,24,Estádio Governador Plácido Castelo,Rodrigo Carvalhaes de Miranda,25425.0,60326.0,Fortaleza,Chapecoense,1.0,Rogério Ceni,14.0,9800000.0,30.0,1,-0.3000000000000007,-2450000.0,-6.0,23662.666666666668,30616.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.6666666666666666,1.0,0.6666666666666666,0.625,17.333333333333332,12.666666666666666,0.5234567901234568,0.4612836438923395,15.88888888888889,14.333333333333334,0.4765432098765432,0.5387163561076604,9.444444444444445,7.0,0.44017094017094016,0.44405594405594406,12.555555555555557,9.0,0.5598290598290598,0.5559440559440559,15.333333333333332,14.0,0.469187675070028,0.5336743393009378,17.333333333333332,12.666666666666666,0.530812324929972,0.4663256606990622,4.777777777777778,4.333333333333333,0.6342592592592593,0.5892857142857143,2.7777777777777777,3.0,0.36574074074074076,0.4107142857142857,3.1111111111111107,1.3333333333333333,0.6222222222222222,0.4,1.0,0.3333333333333333,0.37777777777777777,0.6,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Marquinhos Santos,20.0,12250000.0,30.3,0,15780.666666666666,15363.666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666663,0.24,1.3333333333333333,1.8333333333333333,0.8333333333333334,0.76,255.0,255.0,0.5,0.5,255.0,255.0,0.5,0.5,0.0,0.0,0.5227920227920227,0.4145299145299145,0.0,0.0,0.4772079772079772,0.5854700854700854,0.0,0.0,0.519044399368943,0.49830966869506427,0.0,0.0,0.480955600631057,0.5016903313049358,0.0,0.0,0.46944444444444444,0.6583333333333333,0.0,0.0,0.5305555555555556,0.3416666666666667,0.0,0.0,0.26666666666666666,0.4,0.0,0.0,0.7333333333333334,0.6,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1,0.34375,0.05405405405405406,0.1643835616438356,-0.425531914893617
2019,2019-10-11,24,Estádio Jornalista Mário Filho,Wilton Sampaio,63385.0,78838.0,Flamengo,Atlético-MG,1.0,Jorge Jesus,1.0,57300000.0,27.9,1,-3.200000000000003,35650000.0,-10.0,66614.0,61512.833333333336,1.3333333333333333,2.1666666666666665,0.875,0.82,0.3333333333333333,0.6666666666666666,0.125,0.18,1.7777777777777786,11.333333333333332,0.5095975232198142,0.4857456140350877,2.0,12.666666666666668,0.4904024767801857,0.5142543859649122,4.888888888888889,2.0,0.9738562091503268,0.6,0.44444444444444464,2.0,0.026143790849673193,0.4,2.666666666666668,13.333333333333332,0.511578947368421,0.513157894736842,1.7777777777777786,12.0,0.4884210526315789,0.48684210526315785,0.22222222222222232,1.3333333333333335,0.20500000000000002,0.5625,2.0,0.6666666666666667,0.795,0.4375,0.0,0.6666666666666667,0.0,0.375,0.666666666666667,0.6666666666666667,1.0,0.625,0.0,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,Rodrigo Santana,11.0,21650000.0,31.1,0,17406.666666666668,18418.0,0.6666666666666666,0.3333333333333333,0.2777777777777779,0.16666666666666666,1.3333333333333333,1.0,0.7222222222222223,0.8333333333333333,255.0,134.0,0.5,0.4907407407407407,255.0,134.5,0.5,0.5092592592592593,0.0,3.0,0.0,0.3333333333333333,4.0,3.5,1.0,0.6666666666666667,11.0,13.0,0.4583333333333333,0.4877873563218391,13.0,13.5,0.5416666666666666,0.5122126436781609,0.0,1.0,0.0,0.1,4.0,6.0,1.0,0.9,0.0,0.5,0.0,0.25,1.0,1.0,1.0,0.75,4.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1,0.52,-0.08,0.43661971830985913,0.4647887323943662
2019,2019-10-11,24,Neo Química Arena,André Luiz de Freitas Castro,22964.0,49205.0,Corinthians,Atlético-PR,0.0,Fábio Carille,4.0,35650000.0,30.3,1,3.400000000000002,21550000.0,-5.0,36873.333333333336,36122.833333333336,1.6666666666666667,1.6666666666666667,0.7222222222222222,0.8611111111111112,1.0,0.5,0.27777777777777773,0.13888888888888887,199.0,199.0,0.43832599118942733,0.43832599118942733,255.0,255.0,0.5616740088105727,0.5616740088105727,2.0,2.0,0.25,0.25,6.0,6.0,0.75,0.75,22.0,22.0,0.5789473684210527,0.5789473684210527,16.0,16.0,0.42105263157894735,0.42105263157894735,2.0,2.0,0.25,0.25,6.0,6.0,0.75,0.75,2.0,2.0,0.3333333333333333,0.3333333333333333,4.0,4.0,0.6666666666666666,0.6666666666666666,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,Tiago Nunes,9.0,14100000.0,26.9,0,22855.666666666668,18362.666666666668,1.3333333333333333,1.3333333333333333,0.5555555555555556,0.5555555555555556,1.0,1.1666666666666667,0.4444444444444445,0.4444444444444444,14.0,14.0,0.6086956521739131,0.6086956521739131,9.0,9.0,0.391304347826087,0.391304347826087,13.0,13.0,0.5,0.5,13.0,13.0,0.5,0.5,9.0,9.0,0.4090909090909091,0.4090909090909091,13.0,13.0,0.5909090909090909,0.5909090909090909,3.0,3.0,0.5,0.5,3.0,3.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0,0.2777777777777778,0.14285714285714285,0.2916666666666667,0.2112676056338028
2019,2019-10-11,24,Estádio Aderbal Ramos da Silva,Paulo Roberto Alves Júnior,7401.0,17800.0,Avaí FC,Vasco da Gama,0.0,Alberto Valentim,19.0,4150000.0,28.4,1,2.6999999999999993,-9400000.0,6.0,20696.666666666668,13984.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,16.666666666666664,14.0,0.5815240527884207,0.5031928480204342,11.88888888888889,13.666666666666666,0.4184759472115794,0.49680715197956576,13.333333333333332,8.0,0.5555555555555556,0.5238095238095238,10.222222222222221,6.666666666666666,0.4444444444444444,0.47619047619047616,10.333333333333334,13.0,0.39904761904761904,0.47714285714285715,15.333333333333332,14.0,0.6009523809523809,0.5228571428571429,3.5555555555555554,2.6666666666666665,0.5925925925925926,0.4444444444444444,2.4444444444444446,3.3333333333333335,0.4074074074074074,0.5555555555555556,0.22222222222222232,0.6666666666666667,0.22222222222222232,0.6666666666666667,0.7777777777777777,0.3333333333333333,0.7777777777777777,0.3333333333333333,-1.0,-1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,Vanderlei Luxemburgo,13.0,13550000.0,25.7,0,18884.333333333332,22498.0,1.3333333333333333,1.0,0.44444444444444464,0.47222222222222215,1.0,0.8333333333333334,0.5555555555555556,0.5277777777777778,255.0,255.0,0.5616740088105727,0.5616740088105727,199.0,199.0,0.43832599118942733,0.43832599118942733,6.0,6.0,0.75,0.75,2.0,2.0,0.25,0.25,16.0,16.0,0.42105263157894735,0.42105263157894735,22.0,22.0,0.5789473684210527,0.5789473684210527,6.0,6.0,0.75,0.75,2.0,2.0,0.25,0.25,4.0,4.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.3333333333333333,0.3333333333333333,-2.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0,-0.12121212121212122,0.07317073170731707,-0.17647058823529413,0.020833333333333332
2019,2019-10-12,25,Estádio Serra Dourada,Felipe Fernandes,7420.0,50049.0,Goiás,CSA,1.0,Ney Franco,10.0,8300000.0,27.3,1,-2.6999999999999993,1100000.0,-6.0,14935.0,13067.833333333334,1.6666666666666667,1.1666666666666667,0.7777777777777777,0.6,0.6666666666666666,0.6666666666666666,0.22222222222222224,0.39999999999999997,20.0,20.0,0.5128205128205128,0.5128205128205128,19.0,19.0,0.48717948717948717,0.48717948717948717,8.0,8.0,0.42105263157894735,0.42105263157894735,11.0,11.0,0.5789473684210527,0.5789473684210527,17.0,17.0,0.4722222222222222,0.4722222222222222,19.0,19.0,0.5277777777777778,0.5277777777777778,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,-3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Argel Fucks,16.0,7200000.0,30.0,0,19310.333333333332,20849.0,1.0,0.6666666666666666,0.25,0.35,3.0,1.6666666666666667,0.75,0.65,18.333333333333332,15.0,0.746031746031746,0.38888888888888884,6.666666666666666,25.0,0.25396825396825395,0.611111111111111,4.111111111111111,3.0,0.2471819645732689,0.1968599033816425,9.444444444444445,10.833333333333334,0.7528180354267311,0.8031400966183575,7.222222222222222,26.666666666666668,0.27951933124346917,0.6256530825496343,17.88888888888889,14.833333333333334,0.7204806687565308,0.37434691745036575,3.5555555555555554,4.666666666666667,0.7111111111111111,0.6952380952380952,1.4444444444444444,2.0,0.2888888888888889,0.30476190476190473,0.4444444444444444,0.16666666666666666,0.4444444444444444,0.23076923076923078,0.5555555555555556,0.0,0.5555555555555556,0.7692307692307692,-2.0,-3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,1,-0.034482758620689655,0.0,0.09615384615384616,-0.06896551724137931
2019,2019-10-13,25,Estádio Cícero Pompeu de Toledo,Raphael Claus,37561.0,67428.0,São Paulo,Corinthians,1.0,Fernando Diniz,5.0,35250000.0,27.0,1,-2.1999999999999993,-250000.0,1.0,25748.666666666668,36549.166666666664,1.0,1.1666666666666667,0.38888888888888884,0.5533333333333333,1.0,0.8333333333333334,0.611111111111111,0.44666666666666666,12.6,18.0,0.4989473684210526,0.5368421052631579,11.6,14.0,0.5010526315789473,0.4631578947368421,14.6,11.0,0.8228571428571428,0.7821428571428571,2.8,2.5,0.17714285714285713,0.21785714285714286,11.4,15.0,0.4875,0.46875,12.6,18.0,0.5125,0.53125,2.0,2.0,0.5333333333333333,0.5833333333333333,1.8,1.5,0.4666666666666667,0.41666666666666663,1.6,1.0,0.8,0.5,0.6000000000000001,1.5,0.19999999999999996,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,Fábio Carille,4.0,35500000.0,29.2,0,12437.0,20796.0,0.3333333333333333,0.8333333333333334,0.5000000000000002,0.5625,0.3333333333333333,0.5,0.5,0.4375,104.5,104.5,0.4823208903315558,0.4823208903315558,132.0,132.0,0.5176791096684442,0.5176791096684442,2.5,2.5,0.2,0.2,11.5,11.5,0.8,0.8,15.5,15.5,0.5394736842105263,0.5394736842105263,12.5,12.5,0.4605263157894737,0.4605263157894737,2.0,2.0,0.375,0.375,4.0,4.0,0.625,0.625,1.0,1.0,0.16666666666666666,0.16666666666666666,3.0,3.0,0.8333333333333333,0.8333333333333333,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1,0.24074074074074073,0.2777777777777778,0.3,0.2916666666666667
2019,2019-10-13,25,Estádio Municipal Paulo Machado de Carvalho,Anderson Daronco,19028.0,37000.0,Palmeiras,Botafogo,1.0,Mano Menezes,3.0,53750000.0,29.3,1,1.5,40400000.0,-9.0,29924.666666666668,31626.5,2.6666666666666665,2.3333333333333335,0.75,0.7083333333333334,1.0,1.0,0.25,0.2916666666666667,138.5,138.5,0.5642857142857143,0.5642857142857143,134.0,134.0,0.4357142857142857,0.4357142857142857,12.0,12.0,0.6577777777777778,0.6577777777777778,5.0,5.0,0.3422222222222222,0.3422222222222222,20.0,20.0,0.5323932926829269,0.5323932926829269,16.5,16.5,0.4676067073170732,0.4676067073170732,2.5,2.5,0.2777777777777778,0.2777777777777778,5.0,5.0,0.7222222222222222,0.7222222222222222,1.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Bruno Lazaroni,12.0,13350000.0,27.8,0,13558.333333333334,16098.166666666666,0.0,0.6666666666666666,0.0,0.2800000000000001,1.0,1.3333333333333333,1.0,0.72,12.875,12.5,0.385,0.4257142857142857,20.875,17.5,0.615,0.5742857142857143,5.375,3.5,0.22785714285714284,0.19142857142857142,17.375,12.5,0.7721428571428571,0.8085714285714285,18.375,16.5,0.5843460648148148,0.5561342592592593,13.0,13.0,0.4156539351851852,0.4438657407407407,5.875,5.5,0.9791666666666667,0.9166666666666667,0.125,0.5,0.020833333333333343,0.08333333333333333,0.125,0.5,0.0625,0.25,1.875,1.5,0.9375,0.75,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1,0.13157894736842105,0.2,0.3472222222222222,-0.15384615384615385
2019,2019-10-13,25,Estádio Jornalista Mário Filho,Héber Lopes,17637.0,82238.0,Fluminense,EC Bahia,1.0,Marcão,15.0,34200000.0,27.3,1,-0.5999999999999979,21800000.0,7.0,14918.666666666666,17183.5,1.3333333333333333,1.0,0.7222222222222222,0.47222222222222215,0.6666666666666666,0.8333333333333334,0.27777777777777773,0.5277777777777778,255.0,255.0,0.5483870967741935,0.5483870967741935,210.0,210.0,0.45161290322580644,0.45161290322580644,3.0,3.0,0.5,0.5,3.0,3.0,0.5,0.5,9.0,9.0,0.375,0.375,15.0,15.0,0.625,0.625,3.0,3.0,0.5,0.5,3.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,Roger Machado,8.0,12400000.0,27.9,0,19048.333333333332,19933.5,1.6666666666666667,1.3333333333333333,0.7777777777777777,0.7666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222223,0.2333333333333333,12.0,12.0,0.4841137123745819,0.4841137123745819,12.5,12.5,0.5158862876254181,0.5158862876254181,15.0,15.0,0.5333333333333333,0.5333333333333333,13.0,13.0,0.4666666666666667,0.4666666666666667,11.5,11.5,0.5037878787878788,0.5037878787878788,11.5,11.5,0.4962121212121212,0.4962121212121212,2.0,2.0,0.3333333333333333,0.3333333333333333,4.0,4.0,0.6666666666666667,0.6666666666666667,0.5,0.5,0.25,0.25,1.0,1.0,0.75,0.75,0.0,-4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1,0.35135135135135137,0.07894736842105263,0.23943661971830985,0.07575757575757576
2019,2019-10-13,25,Estádio Beira-Rio,Bruno Arleu de Araújo,13572.0,56000.0,Internacional,Santos,0.0,Ricardo Colbachini,6.0,23500000.0,27.8,1,0.6000000000000014,-350000.0,4.0,21174.666666666668,20313.0,1.0,1.1666666666666667,0.8333333333333334,0.82,0.3333333333333333,0.5,0.16666666666666666,0.18,255.0,255.0,0.5,0.5,255.0,255.0,0.5,0.5,4.0,4.0,0.4444444444444444,0.4444444444444444,5.0,5.0,0.5555555555555556,0.5555555555555556,14.0,14.0,0.34146341463414637,0.34146341463414637,27.0,27.0,0.6585365853658537,0.6585365853658537,4.0,4.0,0.4444444444444444,0.4444444444444444,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Jorge Sampaoli,2.0,23850000.0,27.2,0,32119.333333333332,31610.5,0.6666666666666666,0.8333333333333334,0.5,0.4833333333333334,0.6666666666666666,1.1666666666666667,0.5,0.5166666666666667,15.666666666666666,15.0,0.548199233716475,0.5411494252873563,12.88888888888889,12.666666666666666,0.4518007662835249,0.4588505747126437,14.0,12.0,0.5714285714285714,0.6428571428571428,11.666666666666666,9.0,0.4285714285714286,0.35714285714285715,11.222222222222221,11.666666666666666,0.4156378600823045,0.43209876543209874,15.777777777777779,15.333333333333334,0.5843621399176955,0.5679012345679012,2.7777777777777777,2.333333333333333,0.3994708994708994,0.3412698412698412,4.111111111111111,4.333333333333333,0.6005291005291005,0.6587301587301587,2.7777777777777777,2.333333333333333,0.9444444444444444,0.8333333333333333,0.11111111111111116,0.33333333333333337,0.05555555555555558,0.16666666666666669,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,0,-0.08333333333333333,0.5416666666666666,0.323943661971831,0.3561643835616438
2019,2019-10-13,25,Estádio Governador Plácido Castelo,Marcelo de Lima Henrique,16892.0,60326.0,Ceará SC,Avaí FC,1.0,Adilson Batista,17.0,9250000.0,30.3,1,4.100000000000001,5550000.0,-2.0,19185.0,27898.333333333332,0.0,1.0,0.0,0.3666666666666667,0.3333333333333333,1.0,1.0,0.6333333333333333,7.0,7.0,0.3684210526315789,0.3684210526315789,12.0,12.0,0.631578947368421,0.631578947368421,23.0,23.0,0.71875,0.71875,9.0,9.0,0.28125,0.28125,11.0,11.0,0.6111111111111112,0.6111111111111112,7.0,7.0,0.3888888888888889,0.3888888888888889,2.0,2.0,0.2857142857142857,0.2857142857142857,5.0,5.0,0.7142857142857143,0.7142857142857143,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,5.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,Evando,19.0,3700000.0,26.2,0,13013.333333333334,12610.833333333334,1.0,0.8333333333333334,0.46428571428571436,0.44047619047619047,3.0,2.1666666666666665,0.5357142857142856,0.5595238095238094,17.333333333333332,16.0,0.6011068539804172,0.561941251596424,11.444444444444445,12.333333333333334,0.3988931460195828,0.438058748403576,14.666666666666666,12.0,0.5634920634920635,0.5476190476190476,11.11111111111111,9.333333333333332,0.4365079365079365,0.4523809523809524,9.666666666666668,11.0,0.3795238095238095,0.41857142857142854,15.666666666666666,15.0,0.6204761904761905,0.5814285714285714,3.7777777777777777,3.333333333333333,0.6296296296296295,0.5555555555555556,2.2222222222222223,2.666666666666667,0.37037037037037035,0.4444444444444444,0.11111111111111116,0.33333333333333337,0.11111111111111116,0.33333333333333337,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.6666666666666666,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1,0.058823529411764705,-0.29411764705882354,0.11428571428571428,-0.17647058823529413
